Smiles,MW,logP,H-bond donor,H-bond acceptor,Rotatable bonds,TPSA,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index,pchembl_value
Cc1ccc(CCCC(=O)n2sc3ccccc3c2=O)cc1,345.4230000000001,4.612900000000003,0.0,4.0,3.0,39.07,4.0,25.0,0.047619047619047616,1.5801862028774132,7.01
COc1ccc(CCCC(=O)n2sc3ccccc3c2=O)cc1,303.4080000000001,3.787600000000003,0.0,5.0,4.0,39.07,3.0,20.0,0.2,1.7227206254087817,7.13
O=C(CCCCc1ccccc1)n1sc2ccccc2c1=O,317.391,3.427800000000002,0.0,6.0,4.0,56.14,3.0,21.0,0.13333333333333333,1.769168817754445,7.0
O=C(CCC(=O)n1sc2ccccc2c1=O)c1cccs1,311.4060000000001,4.116200000000004,0.0,4.0,5.0,39.07,3.0,22.0,0.2222222222222222,1.5944443706437585,7.25
O=C(CCCc1cccs1)n1sc2ccccc2c1=O,327.4050000000001,3.734700000000003,0.0,5.0,5.0,48.3,3.0,23.0,0.2222222222222222,1.6393557640898566,6.94
O=C(Cc1ccc(-c2ccccc2)cc1)n1sc2ccccc2c1=O,311.4060000000001,4.034520000000003,0.0,4.0,4.0,39.07,3.0,22.0,0.2222222222222222,1.6714316896502655,6.94
O=C(Cc1ccc2ccccc2c1)n1sc2ccccc2c1=O,297.3790000000001,3.7261000000000033,0.0,4.0,4.0,39.07,3.0,21.0,0.17647058823529413,1.697977768355899,6.53
O=C(Cc1ccc2c(c1)CCO2)n1sc2ccccc2c1=O,317.7970000000001,3.9894000000000025,0.0,4.0,3.0,39.07,3.0,21.0,0.125,1.7928379033432194,6.73
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C=O)CC(=O)O)C(C)C,317.7970000000001,3.9894000000000025,0.0,4.0,3.0,39.07,3.0,21.0,0.125,1.8316087279802196,6.81
O=C(Cc1ccc(O)cc1)n1sc2ccccc2c1=O,301.3420000000001,3.475100000000002,0.0,4.0,3.0,39.07,3.0,21.0,0.125,1.7928379033432194,6.48
O=C(Cc1ccc(Cl)c(Cl)c1)n1sc2ccccc2c1=O,301.34200000000004,3.475100000000002,0.0,4.0,3.0,39.07,3.0,21.0,0.125,1.8114404229467307,6.7
O=C(CCc1ccccc1)n1sc2ccccc2c1=O,301.34200000000004,3.475100000000002,0.0,4.0,3.0,39.07,3.0,21.0,0.125,1.8316087279802196,6.95
Cc1cccc(CCC(=O)n2sc3ccccc3c2=O)c1,313.3780000000001,3.3446000000000016,0.0,5.0,4.0,48.3,3.0,22.0,0.17647058823529413,1.7526045478972332,6.96
Cc1ccc(CCC(=O)n2sc3ccccc3c2=O)cc1,313.3780000000001,3.3446000000000016,0.0,5.0,4.0,48.3,3.0,22.0,0.17647058823529413,1.7841735685706914,7.14
COc1ccccc1CCC(=O)n1sc2ccccc2c1=O,313.37800000000004,3.3446000000000016,0.0,5.0,4.0,48.3,3.0,22.0,0.17647058823529413,1.8186865018373486,7.2
COc1cccc(CCC(=O)n2sc3ccccc3c2=O)c1,297.379,3.644420000000003,0.0,4.0,3.0,39.07,3.0,21.0,0.17647058823529413,1.7928379033432194,7.27
O=C(Cc1ccc(Cl)cc1)n1sc2ccccc2c1=O,483.35500000000025,4.754180000000004,1.0,6.0,7.0,104.97,3.0,33.0,0.20833333333333334,1.8850270908954594,6.23
O=C(Cc1cccc(Cl)c1)n1sc2ccccc2c1=O,483.35500000000025,4.754180000000004,1.0,6.0,7.0,104.97,3.0,33.0,0.20833333333333334,1.8850270908954594,6.22
O=C(Cc1ccccc1Cl)n1sc2ccccc2c1=O,483.35500000000025,4.754180000000004,1.0,6.0,7.0,104.97,3.0,33.0,0.20833333333333334,1.8850270908954594,6.84
O=C(Cc1ccc(F)cc1)n1sc2ccccc2c1=O,483.35500000000025,4.754180000000004,1.0,6.0,7.0,104.97,3.0,33.0,0.20833333333333334,1.8850270908954594,6.22
O=C(Cc1cccc(F)c1)n1sc2ccccc2c1=O,307.444,3.1522000000000014,1.0,5.0,6.0,53.82,2.0,20.0,0.35714285714285715,1.5626669066658234,6.34
O=C(Cc1ccccc1F)n1sc2ccccc2c1=O,657.8500000000001,0.8311000000000062,8.0,8.0,21.0,223.26,0.0,46.0,0.8125,5.566569256655776,6.91
COc1ccc(CC(=O)n2sc3ccccc3c2=O)cc1,613.8030000000003,2.8669000000000016,4.0,7.0,11.0,118.03000000000002,5.0,45.0,0.4722222222222222,1.285219856564186,6.67
COc1cccc(CC(=O)n2sc3ccccc3c2=O)c1,343.386,5.124400000000003,1.0,4.0,6.0,67.53,3.0,26.0,0.0,1.8436544023174593,6.67
COc1ccccc1CC(=O)n1sc2ccccc2c1=O,343.386,4.9505000000000035,0.0,4.0,4.0,58.74,4.0,26.0,0.09523809523809523,1.718414758452662,6.68
Cc1ccc(CC(=O)n2sc3ccccc3c2=O)cc1,309.32500000000005,3.2924000000000024,0.0,4.0,3.0,75.81,3.0,23.0,0.17647058823529413,1.906313471595046,6.74
Cc1cccc(CC(=O)n2sc3ccccc3c2=O)c1,267.288,3.033500000000001,1.0,4.0,3.0,67.53,3.0,20.0,0.13333333333333333,1.740518501117462,6.74
Cc1ccccc1CC(=O)n1sc2ccccc2c1=O,341.37,5.114500000000004,0.0,4.0,4.0,60.96,4.0,26.0,0.0,1.8655319831332167,6.43
O=C(Cc1ccccc1)n1sc2ccccc2c1=O,332.834,5.869600000000005,1.0,2.0,5.0,24.39,3.0,24.0,0.0,1.8584662861963408,6.57
O=C(Nc1ccc(N2CCOCC2)cc1)n1sc2ccccc2c1=O,332.83400000000006,5.695700000000004,0.0,2.0,3.0,15.6,4.0,24.0,0.09523809523809523,1.7434944365804999,6.79
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C=O)CC(=O)O)C(C)C,298.773,4.037600000000003,0.0,2.0,2.0,32.67,3.0,21.0,0.17647058823529413,1.9314579033034034,7.12
O=C(Cc1ccc2c(c1)CCO2)n1sc2ccccc2c1=O,256.73600000000005,3.7787000000000015,1.0,2.0,2.0,24.39,3.0,18.0,0.13333333333333333,1.7645540199498633,6.65
O=C(Cc1ccc2ccccc2c1)n1sc2ccccc2c1=O,330.81800000000004,5.859700000000005,0.0,2.0,3.0,17.82,4.0,24.0,0.0,1.902342846259365,6.58
O=C(Cc1ccc(-c2ccccc2)cc1)n1sc2ccccc2c1=O,332.834,5.869600000000005,1.0,2.0,5.0,24.39,3.0,24.0,0.0,1.8584662861963408,6.85
O=C(CCCc1cccs1)n1sc2ccccc2c1=O,377.2850000000001,5.978700000000004,1.0,2.0,5.0,24.39,3.0,24.0,0.0,1.8584662861963408,6.9
O=C(CCC(=O)n1sc2ccccc2c1=O)c1cccs1,343.386,5.124400000000003,1.0,4.0,6.0,67.53,3.0,26.0,0.0,1.8436544023174593,6.63
O=C(CCCCc1ccccc1)n1sc2ccccc2c1=O,312.41600000000005,5.524620000000004,1.0,2.0,5.0,24.39,3.0,24.0,0.045454545454545456,1.8584662861963408,6.51
COc1ccc(CCCC(=O)n2sc3ccccc3c2=O)cc1,328.415,5.2248000000000046,1.0,3.0,6.0,33.62,3.0,25.0,0.045454545454545456,1.8391686458854386,6.41
Cc1ccc(CCCC(=O)n2sc3ccccc3c2=O)cc1,332.83400000000006,5.695700000000004,0.0,2.0,3.0,15.6,4.0,24.0,0.09523809523809523,1.7434944365804999,6.58
O=C(CCCc1ccccc1)n1sc2ccccc2c1=O,343.386,4.9505000000000035,0.0,4.0,4.0,58.74,4.0,26.0,0.09523809523809523,1.718414758452662,6.74
O=C(CCc1ccc(Cl)cc1)n1sc2ccccc2c1=O,312.41600000000005,5.350720000000004,0.0,2.0,3.0,15.6,4.0,24.0,0.13636363636363635,1.7434944365804999,7.25
O=C(CCc1ccccc1Cl)n1sc2ccccc2c1=O,328.415,5.050900000000004,0.0,3.0,4.0,24.83,4.0,25.0,0.13636363636363635,1.719471487356287,7.33
O=C(CCc1ccc(F)cc1)n1sc2ccccc2c1=O,267.288,3.033500000000001,1.0,4.0,3.0,67.53,3.0,20.0,0.13333333333333333,1.740518501117462,6.95
O=C(CCc1cccc(F)c1)n1sc2ccccc2c1=O,341.37,5.114500000000004,0.0,4.0,4.0,60.96,4.0,26.0,0.0,1.8655319831332167,7.06
O=C(CCc1ccccc1F)n1sc2ccccc2c1=O,310.40000000000003,5.514720000000005,0.0,2.0,3.0,17.82,4.0,24.0,0.045454545454545456,1.902342846259365,6.89
COc1ccc(CCC(=O)n2sc3ccccc3c2=O)cc1,326.39900000000006,5.2149000000000045,0.0,3.0,4.0,27.05,4.0,25.0,0.045454545454545456,1.8706437284853819,7.3
COc1cccc(CCC(=O)n2sc3ccccc3c2=O)c1,426.5620000000001,0.01507000000000519,6.0,5.0,14.0,166.27,0.0,30.0,0.75,5.060056907591288,7.46
COc1ccccc1CCC(=O)n1sc2ccccc2c1=O,298.389,5.216200000000003,1.0,2.0,5.0,24.39,3.0,23.0,0.0,1.8633403305091358,6.86
Cc1ccc(CCC(=O)n2sc3ccccc3c2=O)cc1,332.834,5.869600000000005,1.0,2.0,5.0,24.39,3.0,24.0,0.0,1.8584662861963408,6.92
COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,377.2850000000001,5.978700000000004,1.0,2.0,5.0,24.39,3.0,24.0,0.0,1.8584662861963408,6.0
COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,343.386,5.124400000000003,1.0,4.0,6.0,67.53,3.0,26.0,0.0,1.8436544023174593,5.25
COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,312.41600000000005,5.524620000000004,1.0,2.0,5.0,24.39,3.0,24.0,0.045454545454545456,1.8584662861963408,5.02
COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1,328.415,5.2248000000000046,1.0,3.0,6.0,33.62,3.0,25.0,0.045454545454545456,1.8391686458854386,5.09
CC1SC(N/N=C/CCCSc2ccccc2)=NC1=O,298.38900000000007,5.042300000000004,0.0,2.0,3.0,15.6,4.0,23.0,0.09523809523809523,1.751837419878249,6.4
CCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,332.83400000000006,5.695700000000004,0.0,2.0,3.0,15.6,4.0,24.0,0.09523809523809523,1.7434944365804999,5.0
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,377.285,5.804800000000005,0.0,2.0,3.0,15.6,4.0,24.0,0.09523809523809523,1.7434944365804999,9.27
O=[N+]([O-])c1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,343.386,4.9505000000000035,0.0,4.0,4.0,58.74,4.0,26.0,0.09523809523809523,1.718414758452662,6.35
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,312.41600000000005,5.350720000000004,0.0,2.0,3.0,15.6,4.0,24.0,0.13636363636363635,1.7434944365804999,6.3
CC(=O)N1N=C(c2ccccc2)CC1c1ccc([N+](=O)[O-])cc1,328.415,5.050900000000004,0.0,3.0,4.0,24.83,4.0,25.0,0.13636363636363635,1.719471487356287,5.23
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2)cc1,222.29100000000003,3.125300000000002,1.0,2.0,2.0,24.39,3.0,17.0,0.13333333333333333,1.7787399165202746,6.13
O=[N+]([O-])c1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,256.73600000000005,3.7787000000000015,1.0,2.0,2.0,24.39,3.0,18.0,0.13333333333333333,1.7645540199498633,5.25
Clc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,301.18699999999995,3.887800000000003,1.0,2.0,2.0,24.39,3.0,18.0,0.13333333333333333,1.7645540199498633,5.24
Clc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,267.288,3.033500000000001,1.0,4.0,3.0,67.53,3.0,20.0,0.13333333333333333,1.740518501117462,5.2
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,236.31800000000007,3.433720000000001,1.0,2.0,2.0,24.39,3.0,18.0,0.1875,1.7645540199498633,5.05
Clc1ccc(C2CC(c3ccccc3)=NN2)cc1,252.31700000000004,3.1339000000000015,1.0,3.0,3.0,33.62,3.0,19.0,0.1875,1.7337888511421153,5.16
Clc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,330.81800000000004,5.859700000000005,0.0,2.0,3.0,17.82,4.0,24.0,0.0,1.902342846259365,5.15
Clc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,375.26900000000006,5.968800000000005,0.0,2.0,3.0,17.82,4.0,24.0,0.0,1.902342846259365,5.48
Brc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,341.37,5.114500000000004,0.0,4.0,4.0,60.96,4.0,26.0,0.0,1.8655319831332167,5.41
O=[N+]([O-])c1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,310.40000000000003,5.514720000000005,0.0,2.0,3.0,17.82,4.0,24.0,0.045454545454545456,1.902342846259365,7.38
Cc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,326.39900000000006,5.2149000000000045,0.0,3.0,4.0,27.05,4.0,25.0,0.045454545454545456,1.8706437284853819,5.5
COc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,298.773,4.037600000000003,0.0,2.0,2.0,32.67,3.0,21.0,0.17647058823529413,1.9314579033034034,5.54
Clc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,426.5620000000001,0.01507000000000519,6.0,5.0,14.0,166.27,0.0,30.0,0.75,5.060056907591288,5.0
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,426.5620000000001,0.01507000000000519,6.0,5.0,14.0,166.27,0.0,30.0,0.75,5.060056907591288,7.28
Cc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,399.4550000000001,1.1948799999999993,3.0,5.0,11.0,159.85,1.0,29.0,0.47368421052631576,2.9337056541019337,5.87
COc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,433.47200000000015,1.3914799999999987,3.0,5.0,11.0,159.85000000000002,2.0,32.0,0.2727272727272727,2.195472224147902,5.88
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2)cc1,307.353,1.6674799999999994,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.16666666666666666,2.110067005180716,6.88
O=[N+]([O-])c1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,383.4510000000001,3.334480000000001,2.0,3.0,7.0,81.99000000000001,3.0,29.0,0.125,1.728464745680457,5.88
Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,328.3760000000001,2.28118,2.0,4.0,8.0,130.75,1.0,24.0,0.4375,2.7728248999520364,5.11
COc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,328.3760000000001,2.42528,2.0,4.0,9.0,130.75,1.0,24.0,0.4375,2.7334342142769135,5.33
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N,362.3930000000001,2.47778,2.0,4.0,8.0,130.75000000000003,2.0,27.0,0.21052631578947367,2.1018215761666768,7.9
C(=C/c1ccccc1)\C(=N/Nc1ccccc1)c1ccccc1,378.3920000000001,2.1833799999999997,3.0,5.0,8.0,150.98000000000002,2.0,28.0,0.21052631578947367,2.118844693791442,5.32
Clc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,376.42000000000013,2.8678800000000013,2.0,4.0,9.0,130.75000000000003,2.0,28.0,0.25,2.0446131205429574,5.95
Brc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,392.41900000000015,2.573480000000001,3.0,5.0,9.0,150.98000000000002,2.0,29.0,0.25,2.0536302984490997,5.58
O=[N+]([O-])c1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,404.4740000000001,3.9481800000000025,2.0,4.0,9.0,130.75,2.0,30.0,0.3181818181818182,2.0791887029325222,5.72
Cc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,365.43800000000016,0.9982800000000003,3.0,5.0,11.0,159.85,0.0,26.0,0.75,5.1177460149330205,5.54
COc1ccc(/C=C/C(=N\Nc2ccccc2)c2ccccc2)cc1,686.814,1.766380000000002,4.0,11.0,18.0,195.51000000000002,5.0,50.0,0.5,1.071260420956702,5.77
c1ccc(C2=NN(c3ccccc3)C(c3ccccc3)C2)cc1,811.9439999999997,3.7662800000000027,4.0,11.0,20.0,206.59,6.0,60.0,0.3111111111111111,1.1330180169804152,5.27
Clc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,465.55000000000035,0.8866999999999994,1.0,6.0,7.0,82.55000000000001,5.0,34.0,0.46153846153846156,1.3490032328380306,5.93
Brc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,390.4390000000001,1.4995999999999992,1.0,4.0,6.0,67.86999999999999,4.0,29.0,0.30434782608695654,1.6075483292671173,5.5
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,408.49800000000005,2.6665,1.0,4.0,8.0,67.86999999999999,4.0,30.0,0.4166666666666667,1.56571826103067,5.54
Cc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,434.5360000000002,3.1991000000000014,1.0,4.0,6.0,67.86999999999999,5.0,32.0,0.46153846153846156,1.3690083016376433,5.38
COc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,362.42600000000004,0.6620999999999995,2.0,5.0,7.0,88.10000000000001,3.0,26.0,0.5789473684210527,1.6345061265222782,5.67
c1ccc(C2=NNC(c3ccccc3)C2)cc1,320.345,-0.36409999999999876,2.0,5.0,5.0,88.10000000000001,3.0,23.0,0.5,1.6736939372349553,5.22
Clc1ccc(C2CC(c3ccccc3)=NN2)cc1,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,5.81
Brc1ccc(C2CC(c3ccccc3)=NN2)cc1,298.343,0.41018000000000043,0.0,6.0,3.0,86.11,1.0,21.0,0.7692307692307693,2.5883560560432657,5.27
O=[N+]([O-])c1ccc(C2CC(c3ccccc3)=NN2)cc1,394.4750000000001,3.438180000000002,1.0,5.0,7.0,85.67,2.0,29.0,0.3181818181818182,2.083197994622157,5.48
Cc1ccc(C2CC(c3ccccc3)=NN2)cc1,318.37700000000007,1.8677800000000002,1.0,5.0,5.0,85.67,1.0,23.0,0.4375,2.526952779804222,5.09
COc1ccc(C2CC(c3ccccc3)=NN2)cc1,284.31600000000003,0.06798000000000037,1.0,6.0,3.0,94.9,1.0,20.0,0.75,2.4425028007002747,5.01
Clc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,5.63
Brc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,298.343,0.41018000000000043,0.0,6.0,3.0,86.11,1.0,21.0,0.7692307692307693,2.5883560560432657,5.42
O=[N+]([O-])c1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,394.4750000000001,3.438180000000002,1.0,5.0,7.0,85.67,2.0,29.0,0.3181818181818182,2.083197994622157,5.59
Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,318.37700000000007,1.8677800000000002,1.0,5.0,5.0,85.67,1.0,23.0,0.4375,2.526952779804222,5.13
COc1ccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)cc1,284.31600000000003,0.06798000000000037,1.0,6.0,3.0,94.9,1.0,20.0,0.75,2.4425028007002747,5.48
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,298.343,0.41018000000000043,0.0,6.0,3.0,86.11,1.0,21.0,0.7692307692307693,2.5883560560432657,5.0
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N,394.4750000000001,3.438180000000002,1.0,5.0,7.0,85.67,2.0,29.0,0.3181818181818182,2.083197994622157,8.15
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N,318.37700000000007,1.8677800000000002,1.0,5.0,5.0,85.67,1.0,23.0,0.4375,2.526952779804222,5.04
CC(C)C[C@H](NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,284.31600000000003,0.06798000000000037,1.0,6.0,3.0,94.9,1.0,20.0,0.75,2.4425028007002747,5.65
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN=[N+]=[N-],516.6380000000003,3.3047000000000013,3.0,5.0,13.0,100.19,4.0,38.0,0.3548387096774194,1.393701874031394,5.4
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,398.45600000000024,1.7650999999999997,0.0,5.0,8.0,83.99,3.0,27.0,0.5555555555555556,1.8971682958189517,6.44
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,380.4660000000002,1.8155,0.0,5.0,7.0,83.99000000000001,3.0,26.0,0.5555555555555556,1.939375283900178,6.66
CC(C)C[C@H](NC(=O)c1ccc(CN=[N+]=[N-])cc1)C(=O)NCC#N,366.43900000000014,1.4253999999999998,0.0,5.0,6.0,83.99000000000001,3.0,25.0,0.5294117647058824,1.972702072003623,5.64
CCCC[C@H](NC(=O)c1ccc(CN=[N+]=[N-])cc1)C(=O)NCC#N,352.4120000000001,1.0353,0.0,5.0,5.0,83.99000000000001,3.0,24.0,0.5,1.992749622173251,5.15
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(CN=[N+]=[N-])cc1,338.3850000000001,0.6452,0.0,5.0,4.0,83.99,3.0,23.0,0.4666666666666667,1.99407310985953,6.57
N#CCNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(CN=[N+]=[N-])cc1,324.35800000000006,0.6209,1.0,5.0,4.0,92.78,3.0,22.0,0.42857142857142855,1.9700140685419303,6.55
N#CCNC(=O)[C@H](CCc1ccccc1)NC(=O)c1ccc(CN=[N+]=[N-])cc1,402.4190000000002,1.5141,0.0,5.0,7.0,83.99,3.0,27.0,0.5294117647058824,2.0142669378617524,6.15
N#CCNC(=O)[C@H](CCc1ccc(O)cc1)NC(=O)c1ccc(CN=[N+]=[N-])cc1,398.4560000000002,1.9546,0.0,5.0,7.0,83.99000000000001,3.0,27.0,0.5555555555555556,2.0142669378617524,6.01
CC(C)C[C@H](NC(=O)c1ccc(-c2ccc(CN=[N+]=[N-])cc2)cc1)C(=O)NCC#N,418.87400000000025,2.0284000000000004,0.0,5.0,7.0,83.99,3.0,27.0,0.5294117647058824,2.0142669378617524,5.8
CC(C)C[C@H](NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)NCC#N,400.4560000000001,2.0778,0.0,5.0,5.0,83.99000000000001,4.0,28.0,0.3,1.5767016672049452,5.57
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Cn2nnc3c2CC[C@H]2[C@@H](CC3)[C@H]2COC(=O)NCCOCCOCCN)cc1,400.4560000000001,2.0778,0.0,5.0,5.0,83.99000000000001,4.0,28.0,0.3,1.5767016672049452,6.46
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Cn2nnc3c2-c2ccccc2CN(C(=O)CCCC(=O)NCCOCCOCCN)c2ccccc2-3)cc1,464.2810000000002,1.2498000000000002,0.0,5.0,4.0,83.99,3.0,24.0,0.4666666666666667,2.063044492152218,5.22
O=C([C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1)N1CCN(CCO)CC1,478.3080000000001,1.6399000000000001,0.0,5.0,5.0,83.99000000000001,3.0,25.0,0.5,2.0648198716936177,5.25
C#CCNC(=O)[C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1,492.33500000000015,2.0300000000000002,0.0,5.0,6.0,83.99000000000001,3.0,26.0,0.5294117647058824,2.046720319245748,6.16
CCCCNC(=O)[C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1,506.3620000000002,2.4201000000000006,0.0,5.0,7.0,83.99000000000001,3.0,27.0,0.5555555555555556,2.0142669378617524,5.12
O=C(NC1CCCCC1)[C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1,510.3250000000003,1.9796000000000002,0.0,5.0,7.0,83.99,3.0,27.0,0.5294117647058824,2.0142669378617524,5.72
CC(C)C[C@@H](CO)NC(=O)[C@@H]1O[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]1O2,524.3520000000003,2.369700000000001,0.0,5.0,8.0,83.99,3.0,28.0,0.5555555555555556,1.97198808596069,5.58
C[C@@H](CO)NC(=O)[C@@H]1O[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]1O2,522.3610000000003,1.3925,1.0,6.0,8.0,104.22,3.0,28.0,0.5555555555555556,1.97198808596069,5.82
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,417.2810000000002,1.4077000000000002,0.0,5.0,4.0,83.99,3.0,24.0,0.4666666666666667,2.063044492152218,5.49
CN(C(=O)OC(C)(C)C)N(C#N)CC(=O)N1CCOCC1,431.3080000000001,1.7978000000000003,0.0,5.0,5.0,83.99000000000001,3.0,25.0,0.5,2.0648198716936177,5.77
CC(C)(C)OC(=O)NN(C#N)CC(=O)N(Cc1ccccc1)Cc1ccccc1,445.33500000000015,2.1879,0.0,5.0,6.0,83.99000000000001,3.0,26.0,0.5294117647058824,2.046720319245748,6.73
CN(Cc1ccccc1)C(=O)CN(C#N)NC(=O)OC(C)(C)C,459.3620000000002,2.5780000000000003,0.0,5.0,7.0,83.99000000000001,3.0,27.0,0.5555555555555556,2.0142669378617524,6.64
CC(C)(C)OC(=O)NN(C#N)CC(=O)N1CCOCC1,463.3250000000003,2.1375,0.0,5.0,7.0,83.99,3.0,27.0,0.5294117647058824,2.0142669378617524,6.24
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,477.3520000000003,2.5276000000000005,0.0,5.0,8.0,83.99,3.0,28.0,0.5555555555555556,1.97198808596069,5.42
CN(C(=O)OC(C)(C)C)N(C#N)CC(=O)N1CCOCC1,475.36100000000033,1.5504000000000002,1.0,6.0,8.0,104.22,3.0,28.0,0.5555555555555556,1.97198808596069,6.71
CC(C)(C)OC(=O)NN(C#N)CC(=O)N(Cc1ccccc1)Cc1ccccc1,414.91100000000023,2.4689000000000005,0.0,5.0,7.0,83.99000000000001,3.0,27.0,0.5555555555555556,2.0142669378617524,9.39
