Smiles,MW,logP,H-bond donor,H-bond acceptor,Rotatable bonds,TPSA,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index,pchembl_value
O=C1C[C@H](Cc2ccccc2)N1C(=O)NCc1cccnc1,0.09629011486031264,0.5804339555899629,0.03225806451612903,0.05714285714285715,0.06060606060606061,0.056190221747261536,0.1875,0.10256410256410256,0.23529411764705882,0.23861944701931093,0.0
CN(Cc1ccc([N+](=O)[O-])cc1)C(=O)N1C(=O)C[C@@H]1Cc1ccccc1,0.12249719577551041,0.6184946150440592,0.0,0.08571428571428572,0.07575757575757576,0.07912369756879505,0.1875,0.1282051282051282,0.2631578947368421,0.2468683097896543,0.11549295774647894
CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](C)C(=O)O,0.2735283917569349,0.5593257292104643,0.1935483870967742,0.22857142857142854,0.2878787878787879,0.2307560780122895,0.125,0.27564102564102566,0.6764705882352942,0.3454442277733272,0.12535211267605628
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)O,0.28344161884583385,0.5529496566131157,0.1935483870967742,0.22857142857142854,0.30303030303030304,0.2307560780122895,0.125,0.28205128205128205,0.6666666666666666,0.3516126596248053,0.3126760563380281
CC(C)C[C@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C,0.13111488018149348,0.5681356550602549,0.06451612903225806,0.08571428571428572,0.13636363636363635,0.08829281325140259,0.0625,0.12179487179487178,0.5294117647058824,0.4451677070390278,0.43943661971830983
COc1ccc(NC(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1,0.1030685711911768,0.6220764283314741,0.03225806451612903,0.05714285714285715,0.06060606060606061,0.052278920651883505,0.1875,0.10897435897435898,0.2222222222222222,0.24815710838496866,0.05774647887323947
CO[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,0.10984883378580249,0.5637440405078592,0.03225806451612903,0.08571428571428572,0.07575757575757576,0.06605396740582418,0.1875,0.11538461538461539,0.2777777777777778,0.2507668237592138,0.09577464788732393
CN(Cc1ccc(C#N)cc1)C(=O)N1C(=O)C[C@@H]1Cc1ccccc1,0.11347174732537499,0.6168696731650978,0.0,0.05714285714285715,0.06060606060606061,0.058445097515361984,0.1875,0.12179487179487178,0.25,0.2477083821236225,0.030985915492957705
CC(C)[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](C=O)Cc1ccccc1,0.14647579877499203,0.5768832885050472,0.06451612903225806,0.08571428571428572,0.13636363636363635,0.08829281325140259,0.125,0.14102564102564102,0.3,0.3214249633363444,0.36197183098591557
Cn1nc(-c2ccc(/C=N/N=C(/N)S)s2)cc1C(F)(F)F,0.11345955504498503,0.6076201409143174,0.06451612903225806,0.11428571428571428,0.045454545454545456,0.06288004274646003,0.125,0.09615384615384615,0.18181818181818182,0.3431439212515287,0.022535211267605604
CC[C@@H](NC(=O)N1C(=O)C[C@@H]1Cc1ccccc1)c1ccccc1,0.10851219860231318,0.649671963745819,0.03225806451612903,0.02857142857142857,0.07575757575757576,0.042415174993320856,0.1875,0.11538461538461539,0.3,0.2507564277605051,0.08169014084507042
